id,survey_id,date_start,location_id,entered_sref,entered_sref_system,created_on,created_by_id,LATITUDE,LONGITUDE,monad,monadCRS,country
3632039,87,09/07/2017,144359,SO8184952494,OSGB,31:30.0,76685,52.17000944,-2.265422045,SO8152,OSGB,Britain
3918158,87,22/08/2018,143969,SO8179452337,OSGB,51:52.0,76685,52.16859598,-2.266217897,SO8152,OSGB,Britain
6836728,155,30/04/2019,143964,SO8132152831,OSGB,23:35.0,76685,52.17302191,-2.273161664,SO8152,OSGB,Britain
1102642,87,23/05/2015,143971,SO8156552256,OSGB,20:13.0,76685,52.16786008,-2.269562109,SO8152,OSGB,Britain
1102623,87,23/05/2015,143964,SO8132152831,OSGB,27:37.0,76685,52.17302191,-2.273161664,SO8152,OSGB,Britain
6837717,155,03/07/2019,143971,SO8156552256,OSGB,27:20.0,76685,52.16786008,-2.269562109,SO8152,OSGB,Britain
3918183,87,22/08/2018,144359,SO8184952494,OSGB,04:54.0,76685,52.17000944,-2.265422045,SO8152,OSGB,Britain
6837657,155,03/07/2019,143969,SO8179452337,OSGB,12:34.0,76685,52.16859598,-2.266217897,SO8152,OSGB,Britain
21244236,155,09/05/2021,143969,SO8179452337,OSGB,07:42.0,76685,52.16859598,-2.266217897,SO8152,OSGB,Britain
1109180,87,22/08/2015,143964,SO8132152831,OSGB,00:17.0,76685,52.17302191,-2.273161664,SO8152,OSGB,Britain
10039700,155,16/07/2020,144359,SO8184952494,OSGB,36:59.0,76685,52.17000944,-2.265422045,SO8152,OSGB,Britain
3632229,87,21/06/2018,143967,SO8143952718,OSGB,22:40.0,76685,52.17200987,-2.271429824,SO8152,OSGB,Britain
10020289,155,16/07/2020,143969,SO8179452337,OSGB,50:39.0,76685,52.16859598,-2.266217897,SO8152,OSGB,Britain
3631980,87,09/07/2017,143971,SO8156552256,OSGB,23:29.0,76685,52.16786008,-2.269562109,SO8152,OSGB,Britain
20276445,154,14/05/2022,291109,SO8235618339,OSGB,38:50.0,282616,51.86291695,-2.256247437,SO8218,OSGB,Britain
20276460,154,07/08/2022,291111,SO8250818324,OSGB,41:56.0,282616,51.86278686,-2.254039111,SO8218,OSGB,Britain
20276462,154,07/08/2022,291110,SO8217218489,OSGB,42:07.0,282616,51.86425988,-2.258927497,SO8218,OSGB,Britain
20276455,154,14/05/2022,291113,SO8217618662,OSGB,41:38.0,282616,51.8658156,-2.258878331,SO8218,OSGB,Britain
20276463,154,07/08/2022,291113,SO8217618662,OSGB,42:10.0,282616,51.8658156,-2.258878331,SO8218,OSGB,Britain
20276457,154,29/05/2022,291118,SO8259618593,OSGB,41:44.0,282616,51.86520842,-2.252774607,SO8218,OSGB,Britain
20276461,154,07/08/2022,291118,SO8259618593,OSGB,42:01.0,282616,51.86520842,-2.252774607,SO8218,OSGB,Britain
20276456,154,29/05/2022,291111,SO8250818324,OSGB,41:41.0,282616,51.86278686,-2.254039111,SO8218,OSGB,Britain
20276459,154,29/05/2022,291117,SO8211018562,OSGB,41:53.0,282616,51.8649143,-2.25983176,SO8218,OSGB,Britain
20276458,154,29/05/2022,291116,SO8249818840,OSGB,41:50.0,282616,51.86742634,-2.254210498,SO8218,OSGB,Britain
20276446,154,14/05/2022,291110,SO8217218489,OSGB,38:57.0,282616,51.86425988,-2.258927497,SO8218,OSGB,Britain
1265262,155,05/06/2015,146853,SO8323807570,OSGB,57:57.0,79674,51.76610991,-2.242916524,SO8307,OSGB,Britain
2075680,155,04/08/2016,146853,SO8323807570,OSGB,21:35.0,79674,51.76610991,-2.242916524,SO8307,OSGB,Britain
3115221,155,31/07/2017,146853,SO8323807570,OSGB,03:08.0,79674,51.76610991,-2.242916524,SO8307,OSGB,Britain
3115145,155,17/04/2017,146853,SO8323807570,OSGB,40:50.0,79674,51.76610991,-2.242916524,SO8307,OSGB,Britain
2075599,155,02/05/2016,146853,SO8323807570,OSGB,20:28.0,79674,51.76610991,-2.242916524,SO8307,OSGB,Britain
1267300,155,01/09/2015,146853,SO8323807570,OSGB,43:35.0,79674,51.76610991,-2.242916524,SO8307,OSGB,Britain
1244945,154,29/05/2016,146431,SO8512476033,OSGB,33:24.0,24082,52.38175259,-2.21856945,SO8576,OSGB,Britain
6806671,154,21/06/2019,146431,SO8512476033,OSGB,24:55.0,24082,52.38175259,-2.21856945,SO8576,OSGB,Britain
1725271,154,29/05/2016,146431,SO8512476033,OSGB,19:19.0,24082,52.38175259,-2.21856945,SO8576,OSGB,Britain
3922325,154,21/08/2018,146431,SO8512476033,OSGB,20:40.0,24082,52.38175259,-2.21856945,SO8576,OSGB,Britain
14829633,154,17/06/2021,146431,SO8512476033,OSGB,59:41.0,24082,52.38175259,-2.21856945,SO8576,OSGB,Britain
3922352,154,21/08/2018,146431,SO8512476033,OSGB,40:06.0,24082,52.38175259,-2.21856945,SO8576,OSGB,Britain
1915294,154,26/08/2016,146431,SO8512476033,OSGB,17:45.0,24082,52.38175259,-2.21856945,SO8576,OSGB,Britain
2838098,154,30/08/2017,146431,SO8512476033,OSGB,39:11.0,24082,52.38175259,-2.21856945,SO8576,OSGB,Britain
25930497,154,29/05/2023,146431,SO8512476033,OSGB,02:08.0,24082,52.38175259,-2.21856945,SO8576,OSGB,Britain
19282098,154,06/07/2022,146431,SO8512476033,OSGB,52:01.0,24082,52.38175259,-2.21856945,SO8576,OSGB,Britain
2837126,154,19/06/2017,146431,SO8512476033,OSGB,23:09.0,24082,52.38175259,-2.21856945,SO8576,OSGB,Britain
1726212,154,29/05/2016,146425,SO8698475360,OSGB,42:27.0,24082,52.37574894,-2.191214042,SO8675,OSGB,Britain
6806971,154,21/06/2019,146427,SO8628475375,OSGB,08:54.0,24082,52.37586672,-2.201498468,SO8675,OSGB,Britain
25929696,154,29/05/2023,146425,SO8698475360,OSGB,41:16.0,24082,52.37574894,-2.191214042,SO8675,OSGB,Britain
6826343,154,21/06/2019,146432,SO8626575629,OSGB,20:27.0,24082,52.37814999,-2.201788009,SO8675,OSGB,Britain
6806958,154,21/06/2019,146426,SO8659475328,OSGB,00:47.0,24082,52.37545182,-2.196942316,SO8675,OSGB,Britain
19274615,154,06/07/2022,146427,SO8628475375,OSGB,00:41.0,24082,52.37586672,-2.201498468,SO8675,OSGB,Britain
14829795,154,17/06/2021,146424,SO8649075047,OSGB,15:08.0,24082,52.37292276,-2.198458861,SO8675,OSGB,Britain
14830616,154,17/06/2021,146432,SO8626575629,OSGB,42:56.0,24082,52.37814999,-2.201788009,SO8675,OSGB,Britain
1243758,154,06/06/2015,146424,SO8649075047,OSGB,38:17.0,24082,52.37292276,-2.198458861,SO8675,OSGB,Britain
6806886,154,21/06/2019,146424,SO8649075047,OSGB,42:18.0,24082,52.37292276,-2.198458861,SO8675,OSGB,Britain
1243760,154,06/06/2015,146424,SO8649075047,OSGB,41:11.0,24082,52.37292276,-2.198458861,SO8675,OSGB,Britain
6806925,154,21/06/2019,146425,SO8698475360,OSGB,52:21.0,24082,52.37574894,-2.191214042,SO8675,OSGB,Britain
14830301,154,17/06/2021,146427,SO8628475375,OSGB,16:49.0,24082,52.37586672,-2.201498468,SO8675,OSGB,Britain
14830120,154,17/06/2021,146425,SO8698475360,OSGB,51:59.0,24082,52.37574894,-2.191214042,SO8675,OSGB,Britain
1243781,154,06/06/2015,146424,SO8649075047,OSGB,45:31.0,24082,52.37292276,-2.198458861,SO8675,OSGB,Britain
14830350,154,17/06/2021,146430,SO8666875978,OSGB,28:38.0,24082,52.38129785,-2.195881035,SO8675,OSGB,Britain
25930317,154,29/05/2023,146427,SO8628475375,OSGB,44:36.0,24082,52.37586672,-2.201498468,SO8675,OSGB,Britain
1725692,154,29/05/2016,146424,SO8649075047,OSGB,28:43.0,24082,52.37292276,-2.198458861,SO8675,OSGB,Britain
14830193,154,17/06/2021,146426,SO8659475328,OSGB,59:41.0,24082,52.37545182,-2.196942316,SO8675,OSGB,Britain
25929496,154,29/05/2023,146424,SO8649075047,OSGB,28:39.0,24082,52.37292276,-2.198458861,SO8675,OSGB,Britain
19271125,154,06/07/2022,146425,SO8698475360,OSGB,46:17.0,24082,52.37574894,-2.191214042,SO8675,OSGB,Britain
6826381,154,26/08/2019,146426,SO8659475328,OSGB,49:01.0,24082,52.37545182,-2.196942316,SO8675,OSGB,Britain
6826449,154,26/08/2019,146432,SO8626575629,OSGB,19:56.0,24082,52.37814999,-2.201788009,SO8675,OSGB,Britain
6826421,154,26/08/2019,146425,SO8698475360,OSGB,04:33.0,24082,52.37574894,-2.191214042,SO8675,OSGB,Britain
2836786,154,19/06/2017,146430,SO8666875978,OSGB,11:19.0,24082,52.38129785,-2.195881035,SO8675,OSGB,Britain
6826376,154,26/08/2019,146424,SO8649075047,OSGB,40:22.0,24082,52.37292276,-2.198458861,SO8675,OSGB,Britain
6826200,154,21/06/2019,146430,SO8666875978,OSGB,43:46.0,24082,52.38129785,-2.195881035,SO8675,OSGB,Britain
3922431,154,21/08/2018,146424,SO8649075047,OSGB,56:15.0,24082,52.37292276,-2.198458861,SO8675,OSGB,Britain
1915218,154,26/08/2016,146432,SO865752,OSGB,49:10.0,24082,52.37474492,-2.197592918,SO8675,OSGB,Britain
1244418,154,06/06/2015,146424,SO8649075047,OSGB,20:58.0,24082,52.37292276,-2.198458861,SO8675,OSGB,Britain
2835811,154,19/06/2017,146424,SO8649075047,OSGB,33:38.0,24082,52.37292276,-2.198458861,SO8675,OSGB,Britain
6826400,154,26/08/2019,146427,SO8628475375,OSGB,56:32.0,24082,52.37586672,-2.201498468,SO8675,OSGB,Britain
1244839,154,06/06/2015,146427,SO8628475375,OSGB,07:21.0,24082,52.37586672,-2.201498468,SO8675,OSGB,Britain
1244781,154,06/06/2015,146426,SO8659475328,OSGB,50:14.0,24082,52.37545182,-2.196942316,SO8675,OSGB,Britain
2836164,154,19/06/2017,146426,SO8659475328,OSGB,52:30.0,24082,52.37545182,-2.196942316,SO8675,OSGB,Britain
3922621,154,21/08/2018,146427,SO8628475375,OSGB,31:26.0,24082,52.37586672,-2.201498468,SO8675,OSGB,Britain
3923077,154,21/08/2018,146432,SO8626575629,OSGB,52:41.0,24082,52.37814999,-2.201788009,SO8675,OSGB,Britain
6826454,154,26/08/2019,146430,SO8666875978,OSGB,26:10.0,24082,52.38129785,-2.195881035,SO8675,OSGB,Britain
1915282,154,26/08/2016,146424,SO8649075047,OSGB,12:07.0,24082,52.37292276,-2.198458861,SO8675,OSGB,Britain
3922555,154,21/08/2018,146426,SO8659475328,OSGB,17:49.0,24082,52.37545182,-2.196942316,SO8675,OSGB,Britain
1244846,154,12/09/2015,146430,SO8666875978,OSGB,21:57.0,24082,52.38129785,-2.195881035,SO8675,OSGB,Britain
1244841,154,12/09/2015,146427,SO8628475375,OSGB,10:46.0,24082,52.37586672,-2.201498468,SO8675,OSGB,Britain
1726724,154,29/05/2016,146426,SO8659475328,OSGB,55:47.0,24082,52.37545182,-2.196942316,SO8675,OSGB,Britain
1915746,154,26/08/2016,146432,SO8626575629,OSGB,28:17.0,24082,52.37814999,-2.201788009,SO8675,OSGB,Britain
2835840,154,19/06/2017,146425,SO8698475360,OSGB,45:51.0,24082,52.37574894,-2.191214042,SO8675,OSGB,Britain
25929846,154,29/05/2023,146426,SO8659475328,OSGB,55:34.0,24082,52.37545182,-2.196942316,SO8675,OSGB,Britain
19284787,154,06/07/2022,146432,SO8626575629,OSGB,08:24.0,24082,52.37814999,-2.201788009,SO8675,OSGB,Britain
1244814,154,12/09/2015,146426,SO8659475328,OSGB,54:33.0,24082,52.37545182,-2.196942316,SO8675,OSGB,Britain
1244766,154,12/09/2015,146425,SO8698475360,OSGB,42:08.0,24082,52.37574894,-2.191214042,SO8675,OSGB,Britain
25930424,154,29/05/2023,146430,SO8666875978,OSGB,51:52.0,24082,52.38129785,-2.195881035,SO8675,OSGB,Britain
1915278,154,26/08/2016,146425,SO8698475360,OSGB,09:32.0,24082,52.37574894,-2.191214042,SO8675,OSGB,Britain
1915261,154,26/08/2016,146426,SO8659475328,OSGB,02:32.0,24082,52.37545182,-2.196942316,SO8675,OSGB,Britain
1726772,154,29/05/2016,146427,SO8628475375,OSGB,06:08.0,24082,52.37586672,-2.201498468,SO8675,OSGB,Britain
1244751,154,06/06/2015,146425,SO8698475360,OSGB,37:27.0,24082,52.37574894,-2.191214042,SO8675,OSGB,Britain
25930675,154,29/05/2023,146432,SO8626575629,OSGB,16:43.0,24082,52.37814999,-2.201788009,SO8675,OSGB,Britain
2836224,154,19/06/2017,146427,SO8628475375,OSGB,02:05.0,24082,52.37586672,-2.201498468,SO8675,OSGB,Britain
1915224,154,26/08/2016,146427,SO8628475375,OSGB,54:13.0,24082,52.37586672,-2.201498468,SO8675,OSGB,Britain
19213159,154,06/07/2022,146424,SO8649075047,OSGB,13:06.0,24082,52.37292276,-2.198458861,SO8675,OSGB,Britain
1727192,154,29/05/2016,146432,SO8626575629,OSGB,33:25.0,24082,52.37814999,-2.201788009,SO8675,OSGB,Britain
3922466,154,21/08/2018,146425,SO8698475360,OSGB,05:06.0,24082,52.37574894,-2.191214042,SO8675,OSGB,Britain
2837998,154,30/08/2017,146425,SO8698475360,OSGB,00:20.0,24082,52.37574894,-2.191214042,SO8675,OSGB,Britain
19276758,154,06/07/2022,146426,SO8659475328,OSGB,17:58.0,24082,52.37545182,-2.196942316,SO8675,OSGB,Britain
1245177,154,29/05/2016,146432,SO8626575629,OSGB,04:24.0,24082,52.37814999,-2.201788009,SO8675,OSGB,Britain
2837942,154,30/08/2017,146424,SO8649075047,OSGB,52:40.0,24082,52.37292276,-2.198458861,SO8675,OSGB,Britain
1915784,154,26/08/2016,146430,SO8666875978,OSGB,49:20.0,24082,52.38129785,-2.195881035,SO8675,OSGB,Britain
19271019,154,06/07/2022,146430,SO8666875978,OSGB,34:22.0,24082,52.38129785,-2.195881035,SO8675,OSGB,Britain
1727197,154,29/05/2016,146430,SO8666875978,OSGB,38:46.0,24082,52.38129785,-2.195881035,SO8675,OSGB,Britain
3923179,154,21/08/2018,146430,SO8666875978,OSGB,14:08.0,24082,52.38129785,-2.195881035,SO8675,OSGB,Britain
2838014,154,30/08/2017,146426,SO8659475328,OSGB,04:26.0,24082,52.37545182,-2.196942316,SO8675,OSGB,Britain
2838047,154,30/08/2017,146430,SO8666875978,OSGB,19:25.0,24082,52.38129785,-2.195881035,SO8675,OSGB,Britain
2838021,154,30/08/2017,146427,SO8628475375,OSGB,10:11.0,24082,52.37586672,-2.201498468,SO8675,OSGB,Britain
2837254,154,19/06/2017,146432,SO8626575629,OSGB,40:24.0,24082,52.37814999,-2.201788009,SO8675,OSGB,Britain
25896676,87,26/05/2023,345825,SO8759607047,OSGB,38:35.0,323167,51.7615206,-2.179739801,SO8707,OSGB,Britain
11752522,154,31/08/2020,147074,SO8836006562,OSGB,49:36.0,232763,51.75717586,-2.16865244,SO8806,OSGB,Britain
11785179,154,19/07/2020,249496,SO8800606675,OSGB,42:57.0,232763,51.75818449,-2.173785656,SO8806,OSGB,Britain
17436699,154,06/06/2021,249489,SO8806706656,OSGB,42:29.0,232763,51.75801494,-2.172901119,SO8806,OSGB,Britain
2079475,154,03/06/2016,147072,SO8813506612,OSGB,19:17.0,86861,51.75762074,-2.171914306,SO8806,OSGB,Britain
2079513,154,06/08/2016,147074,SO8836006562,OSGB,53:58.0,86861,51.75717586,-2.16865244,SO8806,OSGB,Britain
17436672,154,06/06/2021,249491,SO8800406667,OSGB,25:31.0,232763,51.75811251,-2.17381436,SO8806,OSGB,Britain
11785174,154,22/08/2020,249494,SO8811206588,OSGB,39:09.0,232763,51.75740444,-2.172246748,SO8806,OSGB,Britain
17436723,154,06/06/2021,249494,SO8811206588,OSGB,52:04.0,232763,51.75740444,-2.172246748,SO8806,OSGB,Britain
2079511,154,03/06/2016,147074,SO8836006562,OSGB,49:44.0,86861,51.75717586,-2.16865244,SO8806,OSGB,Britain
2079500,154,06/08/2016,147072,SO8813506612,OSGB,33:49.0,86861,51.75762074,-2.171914306,SO8806,OSGB,Britain
11752470,154,31/08/2020,249489,SO8806706656,OSGB,38:57.0,232763,51.75801494,-2.172901119,SO8806,OSGB,Britain
1268669,154,13/05/2015,147072,SO8813506612,OSGB,57:44.0,86861,51.75762074,-2.171914306,SO8806,OSGB,Britain
17436741,154,30/08/2021,249491,SO8800406667,OSGB,58:53.0,232763,51.75811251,-2.17381436,SO8806,OSGB,Britain
11785164,154,19/07/2020,249491,SO8800406667,OSGB,31:33.0,232763,51.75811251,-2.17381436,SO8806,OSGB,Britain
1268710,154,03/08/2015,147072,SO8813506612,OSGB,07:07.0,86861,51.75762074,-2.171914306,SO8806,OSGB,Britain
1268830,154,03/08/2015,147074,SO8836006562,OSGB,52:22.0,86861,51.75717586,-2.16865244,SO8806,OSGB,Britain
20439045,154,04/06/2022,249491,SO8800406667,OSGB,38:44.0,232763,51.75811251,-2.17381436,SO8806,OSGB,Britain
1268800,154,13/05/2015,147074,SO8836006562,OSGB,33:45.0,86861,51.75717586,-2.16865244,SO8806,OSGB,Britain
24163555,155,10/09/2023,273424,SO8873308703,OSGB,19:28.0,335259,51.77643549,-2.163317278,SO8808,OSGB,Britain
24163438,155,23/04/2023,273424,SO8873308703,OSGB,05:06.0,335259,51.77643549,-2.163317278,SO8808,OSGB,Britain
16704426,155,24/05/2020,273346,SO8888308319,OSGB,10:25.0,652,51.77298554,-2.161130615,SO8808,OSGB,Britain
20605708,155,11/09/2022,273346,SO8888308319,OSGB,23:15.0,335259,51.77298554,-2.161130615,SO8808,OSGB,Britain
24163535,155,10/09/2023,273346,SO8888308319,OSGB,17:09.0,335259,51.77298554,-2.161130615,SO8808,OSGB,Britain
20605400,155,11/09/2022,273345,SO8895208250,OSGB,12:21.0,335259,51.77236646,-2.160128288,SO8808,OSGB,Britain
16704408,155,24/05/2020,273345,SO8895208250,OSGB,41:07.0,652,51.77236646,-2.160128288,SO8808,OSGB,Britain
16704342,155,14/08/2021,273423,SO8872408194,OSGB,17:39.0,652,51.77185835,-2.163431207,SO8808,OSGB,Britain
16704429,155,08/08/2020,273346,SO8888308319,OSGB,22:47.0,652,51.77298554,-2.161130615,SO8808,OSGB,Britain
16691937,155,05/06/2021,273346,SO8888308319,OSGB,22:12.0,652,51.77298554,-2.161130615,SO8808,OSGB,Britain
24163346,155,23/04/2023,273345,SO8895208250,OSGB,48:36.0,335259,51.77236646,-2.160128288,SO8808,OSGB,Britain
16704333,155,05/06/2021,273423,SO8872408194,OSGB,11:16.0,652,51.77185835,-2.163431207,SO8808,OSGB,Britain
24163383,155,23/04/2023,273346,SO8888308319,OSGB,59:05.0,335259,51.77298554,-2.161130615,SO8808,OSGB,Britain
16704316,155,05/06/2021,273424,SO8873308703,OSGB,58:17.0,652,51.77643549,-2.163317278,SO8808,OSGB,Britain
16691951,155,14/08/2021,273346,SO8888308319,OSGB,34:02.0,652,51.77298554,-2.161130615,SO8808,OSGB,Britain
16698908,155,05/06/2021,273425,SO8837508847,OSGB,52:21.0,652,51.77772302,-2.168511585,SO8808,OSGB,Britain
20605769,155,11/09/2022,273424,SO8873308703,OSGB,29:18.0,335259,51.77643549,-2.163317278,SO8808,OSGB,Britain
16699126,155,14/08/2021,273425,SO8837508847,OSGB,03:20.0,652,51.77772302,-2.168511585,SO8808,OSGB,Britain
16704414,155,24/05/2020,273345,SO8895208250,OSGB,48:36.0,652,51.77236646,-2.160128288,SO8808,OSGB,Britain
16691931,155,14/08/2021,273345,SO8895208250,OSGB,11:52.0,652,51.77236646,-2.160128288,SO8808,OSGB,Britain
16704331,155,14/08/2021,273424,SO8873308703,OSGB,04:08.0,652,51.77643549,-2.163317278,SO8808,OSGB,Britain
16691928,155,05/06/2021,273345,SO8895208250,OSGB,03:40.0,652,51.77236646,-2.160128288,SO8808,OSGB,Britain
24163469,155,10/09/2023,273345,SO8895208250,OSGB,10:43.0,335259,51.77236646,-2.160128288,SO8808,OSGB,Britain
1275331,87,09/09/2015,144555,SO886118,OSGB,30:00.0,77739,51.8047272,-2.164630653,SO8811,OSGB,Britain
14719102,87,02/06/2020,266820,SO8844166021,OSGB,56:53.0,150700,52.2918129,-2.16948772,SO8866,OSGB,Britain
14719167,87,08/08/2020,266824,SO8857666586,OSGB,09:41.0,150700,52.29689578,-2.167527325,SO8866,OSGB,Britain
14719114,87,08/08/2020,266820,SO8844166021,OSGB,59:14.0,150700,52.2918129,-2.16948772,SO8866,OSGB,Britain
14719190,87,02/06/2020,266823,SO8857266216,OSGB,11:12.0,150700,52.29356893,-2.16757343,SO8866,OSGB,Britain
14719150,87,08/08/2020,266822,SO8858166601,OSGB,06:52.0,150700,52.29703075,-2.167454509,SO8866,OSGB,Britain
14719142,87,02/06/2020,266822,SO8858166601,OSGB,04:56.0,150700,52.29703075,-2.167454509,SO8866,OSGB,Britain
14719152,87,02/06/2020,266824,SO8857666586,OSGB,08:10.0,150700,52.29689578,-2.167527325,SO8866,OSGB,Britain
14719121,87,02/06/2020,266821,SO8847366293,OSGB,02:01.0,150700,52.29425919,-2.1690278,SO8866,OSGB,Britain
14719200,87,08/08/2020,266823,SO8857266216,OSGB,12:35.0,150700,52.29356893,-2.16757343,SO8866,OSGB,Britain
14719126,87,08/08/2020,266821,SO8847366293,OSGB,03:19.0,150700,52.29425919,-2.1690278,SO8866,OSGB,Britain
6806471,154,21/06/2019,146431,SO88807370,OSGB,07:03.0,24082,52.36090435,-2.164413468,SO8873,OSGB,Britain
16691846,155,05/06/2021,273190,SO8902708188,OSGB,36:11.0,652,51.77181042,-2.159039243,SO8908,OSGB,Britain
16654451,155,14/08/2021,146849,SO8922608394,OSGB,48:47.0,652,51.77366665,-2.156161272,SO8908,OSGB,Britain
4437594,155,05/05/2018,146848,SO8904208457,OSGB,15:27.0,652,51.77422958,-2.15883032,SO8908,OSGB,Britain
4437622,155,04/08/2018,146848,SO8904208457,OSGB,31:19.0,652,51.77422958,-2.15883032,SO8908,OSGB,Britain
16684896,155,05/06/2021,165503,SO8956008428,OSGB,18:06.0,652,51.77397871,-2.151321002,SO8908,OSGB,Britain
4438052,155,05/05/2018,165503,SO8956008428,OSGB,37:25.0,652,51.77397871,-2.151321002,SO8908,OSGB,Britain
6974394,155,13/05/2019,146842,SO8919608371,OSGB,47:56.0,652,51.77345926,-2.156595403,SO8908,OSGB,Britain
3119271,155,10/05/2017,165503,SO8956008428,OSGB,50:21.0,652,51.77397871,-2.151321002,SO8908,OSGB,Britain
16688642,155,05/06/2021,273189,SO8910108444,OSGB,57:28.0,652,51.77411384,-2.157974703,SO8908,OSGB,Britain
4438050,155,04/08/2018,146850,SO8938408056,OSGB,19:33.0,652,51.77063036,-2.153860745,SO8908,OSGB,Britain
12113829,155,24/05/2020,146849,SO8922608394,OSGB,20:44.0,652,51.77366665,-2.156161272,SO8908,OSGB,Britain
4438053,155,04/08/2018,165503,SO8956008428,OSGB,47:31.0,652,51.77397871,-2.151321002,SO8908,OSGB,Britain
1257547,155,09/07/2015,146848,SO8904208457,OSGB,09:35.0,652,51.77422958,-2.15883032,SO8908,OSGB,Britain
4436032,155,05/05/2018,146842,SO8919608371,OSGB,36:56.0,652,51.77345926,-2.156595403,SO8908,OSGB,Britain
3119262,155,10/05/2017,146848,SO8904208457,OSGB,03:28.0,652,51.77422958,-2.15883032,SO8908,OSGB,Britain
4438038,155,05/05/2018,146849,SO8922608394,OSGB,49:03.0,652,51.77366665,-2.156161272,SO8908,OSGB,Britain
2081628,155,15/05/2016,146848,SO8904208457,OSGB,42:36.0,652,51.77422958,-2.15883032,SO8908,OSGB,Britain
6974423,155,13/05/2019,146848,SO8904208457,OSGB,06:02.0,652,51.77422958,-2.15883032,SO8908,OSGB,Britain
4438039,155,04/08/2018,146849,SO8922608394,OSGB,56:05.0,652,51.77366665,-2.156161272,SO8908,OSGB,Britain
12113983,155,24/05/2020,146850,SO8938408056,OSGB,15:45.0,652,51.77063036,-2.153860745,SO8908,OSGB,Britain
12113849,155,08/08/2020,146849,SO8922608394,OSGB,26:58.0,652,51.77366665,-2.156161272,SO8908,OSGB,Britain
2081673,155,30/07/2016,146850,SO8938408056,OSGB,24:10.0,652,51.77063036,-2.153860745,SO8908,OSGB,Britain
3119272,155,08/07/2017,165503,SO8956008428,OSGB,56:28.0,652,51.77397871,-2.151321002,SO8908,OSGB,Britain
2081633,155,30/07/2016,146848,SO8904208457,OSGB,53:46.0,652,51.77422958,-2.15883032,SO8908,OSGB,Britain
6974431,155,13/05/2019,146849,SO8922608394,OSGB,25:11.0,652,51.77366665,-2.156161272,SO8908,OSGB,Britain
6974467,155,13/05/2019,146850,SO8938408056,OSGB,41:33.0,652,51.77063036,-2.153860745,SO8908,OSGB,Britain
12113995,155,24/05/2020,165503,SO8956008428,OSGB,35:43.0,652,51.77397871,-2.151321002,SO8908,OSGB,Britain
2081669,155,15/05/2016,146850,SO8938408056,OSGB,21:25.0,652,51.77063036,-2.153860745,SO8908,OSGB,Britain
2081618,155,15/05/2016,146842,SO8919608371,OSGB,23:07.0,652,51.77345926,-2.156595403,SO8908,OSGB,Britain
2081622,155,30/07/2016,146842,SO8919608371,OSGB,28:26.0,652,51.77345926,-2.156595403,SO8908,OSGB,Britain
16684902,155,14/08/2021,165503,SO8956008428,OSGB,23:40.0,652,51.77397871,-2.151321002,SO8908,OSGB,Britain
16654288,155,05/06/2021,146849,SO8922608394,OSGB,41:01.0,652,51.77366665,-2.156161272,SO8908,OSGB,Britain
12113990,155,08/08/2020,146850,SO8938408056,OSGB,22:04.0,652,51.77063036,-2.153860745,SO8908,OSGB,Britain
6974472,155,28/07/2019,146850,SO8938408056,OSGB,47:55.0,652,51.77063036,-2.153860745,SO8908,OSGB,Britain
16654488,155,05/06/2021,146850,SO8938408056,OSGB,13:11.0,652,51.77063036,-2.153860745,SO8908,OSGB,Britain
12113998,155,08/08/2020,165503,SO8956008428,OSGB,45:38.0,652,51.77397871,-2.151321002,SO8908,OSGB,Britain
6974464,155,28/07/2019,146849,SO8922608394,OSGB,32:57.0,652,51.77366665,-2.156161272,SO8908,OSGB,Britain
3119258,155,10/05/2017,146842,SO89180837,OSGB,38:03.0,652,51.77349051,-2.156762203,SO8908,OSGB,Britain
1257469,155,04/07/2015,146842,SO8919608371,OSGB,41:06.0,652,51.77345926,-2.156595403,SO8908,OSGB,Britain
1257601,155,08/08/2015,146851,SO8937608046,OSGB,01:36.0,652,51.77054029,-2.153976391,SO8908,OSGB,Britain
16654940,155,14/08/2021,146850,SO8938408056,OSGB,52:24.0,652,51.77063036,-2.153860745,SO8908,OSGB,Britain
6974479,155,28/07/2019,165503,SO8956008428,OSGB,59:55.0,652,51.77397871,-2.151321002,SO8908,OSGB,Britain
6974474,155,13/05/2019,165503,SO8956008428,OSGB,54:10.0,652,51.77397871,-2.151321002,SO8908,OSGB,Britain
6974426,155,28/07/2019,146848,SO8904208457,OSGB,17:26.0,652,51.77422958,-2.15883032,SO8908,OSGB,Britain
3119269,155,10/05/2017,146850,SO8938408056,OSGB,35:39.0,652,51.77063036,-2.153860745,SO8908,OSGB,Britain
3119264,155,08/07/2017,146848,SO8904208457,OSGB,11:18.0,652,51.77422958,-2.15883032,SO8908,OSGB,Britain
4436033,155,04/08/2018,146842,SO8919608371,OSGB,57:11.0,652,51.77345926,-2.156595403,SO8908,OSGB,Britain
3119270,155,08/07/2017,146850,SO8938408056,OSGB,40:38.0,652,51.77063036,-2.153860745,SO8908,OSGB,Britain
4438047,155,05/05/2018,146850,SO8938408056,OSGB,13:40.0,652,51.77063036,-2.153860745,SO8908,OSGB,Britain
1257599,155,09/07/2015,146849,SO8922608394,OSGB,49:41.0,652,51.77366665,-2.156161272,SO8908,OSGB,Britain
